,Auction,VIN,Name,Address(1),City,State,Zip,Year,Make,Model,zipcode,latitude,longitude
135,ADESA Jacksonville,1FTFW1CT8DKF97302,AMERICAN RECOVERY SERVICE,21500 SOUTH DIXIE HWY,MIAMI,FL,33189,2013,FORD,F-150,33189,51.84019315,8.837157345136804
136,ADESA Jacksonville,1G1ZE5ST9GF266615,AMERICAN RECOVERY SERVICE,4745 NE 36TH AVE,OCALA,FL,34479,2016,CHEVROLET,MALIBU,34479,29.233749190988373,-82.10945553023257
137,ADESA Jacksonville,2G1105S37H9156846,AMERICAN RECOVERY SERVICE,21500 SOUTH DIXIE HWY,MIAMI,FL,33189,2017,CHEVROLET,IMPALA,33189,51.84019315,8.837157345136804
138,ADESA Jacksonville,2HKRW5H34KH400926,AMERICAN RECOVERY SERVICE,4131 NW 6TH ST,GAINESVILLE,FL,32609,2019,HONDA,CR-V,32609,52.26542715,8.648549164341363
139,ADESA Jacksonville,2T1BURHE9GC632707,AMERICAN RECOVERY SERVICE,9029 DENTON AVE,HUDSON,FL,34667,2016,TOYOTA,COROLLA,34667,28.37107974042838,-82.67089259745649
140,ADESA Jacksonville,3GCUKRECXEG275400,AMERICAN RECOVERY SERVICE,8041 MAINLINE PARKWAY,FORT MYERS,FL,33912,2014,CHEVROLET,SILVERADO 1500,33912,26.51624088160622,-81.82999406709845
141,ADESA Jacksonville,3KPF24AD6ME361405,AMERICAN RECOVERY SERVICE,4 EAST CHERRY STREET,STATESBORO,GA,30458,2021,KIA,FORTE,30458,32.435863729626256,-81.7874237922516
142,ADESA Jacksonville,3N1AB7AP1GL671678,AMERICAN RECOVERY SERVICE,3116 US 41 S TIFTON,TIFTON,GA,31794,2016,NISSAN,SENTRA,31794,43.140606152906976,-1.5561398110465117
143,ADESA Jacksonville,3N1AB7AP8GY253556,AMERICAN RECOVERY SERVICE,5475 POWERLINE ROAD,FT LAUDERDALE,FL,33309,2016,NISSAN,SENTRA,33309,26.187865770205065,-80.17881879433051
144,ADESA Jacksonville,4JGDA5JB2FA454311,AMERICAN RECOVERY SERVICE,289 S KROME AVE,HOMESTEAD,FL,33030,2015,MERCEDES-BENZ,M-CLASS,33030,25.478824681484454,-80.48827415929792
145,ADESA Jacksonville,5NPE24AF3HH469592,AMERICAN RECOVERY SERVICE,11950 NW 39TH ST,CORAL SPRINGS,FL,33065,2017,HYUNDAI,SONATA,33065,24.9910056,121.317497
146,ADESA Jacksonville,5NPEB4AC8EH920338,AMERICAN RECOVERY SERVICE,21500 SOUTH DIXIE HWY  FL 33189,MIAMI,FL,33189,2014,HYUNDAI,SONATA,33189,51.84019315,8.837157345136804
147,ADESA Jacksonville,5TFAX5GN8JX131443,AMERICAN RECOVERY SERVICE,5613 NW 8TH ST,MARGATE,FL,33063,2018,TOYOTA,TACOMA,33063,24.977031,121.3068667
148,ADESA Jacksonville,5XXGM4A77FG474492,AMERICAN RECOVERY SERVICE,8593 SE 126TH PL,BELLEVIEW,FL,34420,2015,KIA,OPTIMA,34420,41.02554410294118,28.974273035294114
149,ADESA Jacksonville,5XYKTCA64DG333791,AMERICAN RECOVERY SERVICE,8450 E ADAMO DRIVE,TAMPA,FL,33619,2013,KIA,SORENTO,33619,27.93944930401737,-82.3751609704669
150,ADESA Jacksonville,JM1GJ1U58G1445064,AMERICAN RECOVERY SERVICE,3274 OVERLAND RD,APOPKA,FL,32703,2016,MAZDA,MAZDA6,32703,42.28433476153847,-7.675311669230769
151,ADESA Jacksonville,JN8AS5MT8FW151176,AMERICAN RECOVERY SERVICE,1573 NORTHWOOD DR,ST AUGUSTINE,FL,32084,2015,NISSAN,ROGUE SELECT,32084,29.898082556434478,-81.3268568123967
152,ADESA Jacksonville,JN8CS1MUXHM143380,AMERICAN RECOVERY SERVICE,5613 NW 8TH ST,MARGATE,FL,33063,2017,INFINITI,QX70,33063,24.977031,121.3068667
153,ADESA Jacksonville,JTHBF1D22F5072398,AMERICAN RECOVERY SERVICE,21500 SOUTH DIXIE HWY,MIAMI,FL,33189,2015,LEXUS,IS 250,33189,51.84019315,8.837157345136804
154,ADESA Jacksonville,KM8J33A43HU433925,AMERICAN RECOVERY SERVICE,5201 POWERLINE RD,FORT LAUDERDALE,FL,33309,2017,HYUNDAI,TUCSON,33309,26.187865770205065,-80.17881879433051
155,ADESA Jacksonville,SHHFK7H56HU233583,AMERICAN RECOVERY SERVICE,1573 NORTHWOOD DR,ST AUGUSTINE,FL,32084,2017,HONDA,CIVIC HATCHBACK,32084,29.898082556434478,-81.3268568123967
156,ADESA Jacksonville,1N4AA5AP7BC806113,AMERICAN FINANCE ADJUSTERS INC,3417 SAGASTA ST,TAMPA,FL,33619,2011,NISSAN,MAXIMA,33619,27.93944930401737,-82.3751609704669
157,ADESA Jacksonville,1N4AL3AP1DC902420,ALS RESOLVION,3975 NW South River Drive,MIAMI,FL,33142,2013,NISSAN,ALTIMA,33142,51.56277592549575,8.571587239631727
158,ADESA Jacksonville,2C3CDXBG8FH840606,AGGRESSIVE RECOVERY INC,7368 WESTPORT PL,WEST PALM BEACH,FL,33413,2015,DODGE,CHARGER,33413,26.663425639893617,-80.14697300212767
159,ADESA Jacksonville,4T1BF1FK1HU640675,AFA TOWING & RECOVERY,3000 NW 75TH ST,MIAMI,FL,33147,2017,TOYOTA,CAMRY,33147,25.85094253523478,-80.23640041027917
160,ADESA Jacksonville,KNDPC3A26D7531904,ADVANCE RECOVERY SERVICES,2775A N US 1,FORT PIERCE,FL,34946,2013,KIA,SPORTAGE,34946,27.481913479894178,-80.35050525925926
161,ADESA Jacksonville,1GNKRFED3CJ384018,ABSOLUTE RECOVERY SPECIALISTS,1209 N STATE ST,BUNNELL,FL,32110,2012,CHEVROLET,TRAVERSE,32110,43.75465922272728,-0.04890585227272727
162,ADESA Jacksonville,2T1BURHE8JC985043,ABS RECOVERY INC,5886 ENTERPRISE PKWY,FORT MYERS,FL,33905,2018,TOYOTA,COROLLA,33905,26.669307372767857,-81.78340742946428
163,ADESA Jacksonville,JA4AT4AA8JZ068550,A LENDERS RECOVERY SERVICE,5101 W EAU GALLIE BLVD,MELBOURNE,FL,32934,2018,MITSUBISHI,ECLIPSE CROSS,32934,28.14498887038961,-80.6851654812987
164,ADESA Long Island,5NPEB4ACXDH700875,DEZBA ASSET RECOVERY,110 EADS ST,WEST BABYLON,NY,11704,2013,HYUNDAI,SONATA,11704,40.7157212198017,-73.35684560412068
165,ADESA Northwest,2C3CCACG9CH234452,"OREGON ADJUSTERS, INC",4818 TABLE ROCK RD,CENTRAL POINT,OR,97502,2012,CHRYSLER,300,97502,50.072897850000004,10.090019529884248
166,ADESA Northwest,WVWBP7AN0FE802163,OREGON ADJUSTERS,4818 TABLE ROCK RD,CENTRAL POINT,OR,97502,2015,VOLKSWAGEN,CC,97502,50.072897850000004,10.090019529884248
167,ADESA Northwest,5NPDH4AE0DH308760,LEADFOOT RECOVERY LLC,29850 KELSO ST,EUGENE,OR,97402,2013,HYUNDAI,ELANTRA,97402,44.073092759622234,-123.1668546673938
168,ADESA Portland,5XXGT4L36KG296548,SUPERIOR RECOVERY LLC,6048 N COLUMBIA WAY,PORTLAND,OR,97203,2019,KIA,OPTIMA,97203,45.58921843087777,-122.73705060757418
169,ADESA Portland,5XXGT4L34JG195362,SUPERIOR AUTO RECOVERY REPOSSESSING SERVICE,6048 N COLUMBIA WAY,PORTLAND,OR,97218,2018,KIA,OPTIMA,97218,14.7740692,-61.1347065
170,ADESA Portland,5XXGM4A77FG462603,RELENTLESS RECOVERY,19040 SW SHAW ST,BEAVERTON,OR,97007,2015,KIA,OPTIMA,97007,45.45738409687688,-122.84969026482482
171,ADESA Portland,5N1AT2MV5JC838906,"OREGON ADJUSTERS, INC",3730 N SUTTLE RD,PORTLAND,OR,97217,2018,NISSAN,ROGUE,97217,45.572407164648524,-122.68596938589842
172,ADESA Portland,KL4CJASB0GB669795,"OREGON ADJUSTERS, INC",4818 TABLE ROCK RD,CENTRAL POINT,OR,97502,2016,BUICK,ENCORE,97502,50.072897850000004,10.090019529884248
173,ADESA Portland,KNAFK4A6XF5290318,"OREGON ADJUSTERS, INC",3730 N SUTTLE RD,PORTLAND,OR,97217,2015,KIA,FORTE,97217,45.572407164648524,-122.68596938589842
174,ADESA Portland,1C6RR7LM9GS286621,OREGON ADJUSTERS,3730 N SUTTLE RD,PORTLAND,OR,97217,2016,RAM,1500,97217,45.572407164648524,-122.68596938589842
175,ADESA Portland,1FMCU0GX5GUA40366,OREGON ADJUSTERS,3730 N SUTTLE RD,PORTLAND,OR,97217,2016,FORD,ESCAPE,97217,45.572407164648524,-122.68596938589842
176,ADESA Portland,5NPEC4AB6DH701039,OREGON ADJUSTERS,3730 N SUTTLE RD,PORTLAND,OR,97217,2013,HYUNDAI,SONATA,97217,45.572407164648524,-122.68596938589842
177,ADESA Portland,JA32U2FU1HU005682,OREGON ADJUSTERS,3730 N SUTTLE RD,PORTLAND,OR,97217,2017,MITSUBISHI,LANCER,97217,45.572407164648524,-122.68596938589842
178,ADESA Portland,JTNBB46K993049174,MVTRC,6048 N Columbia Way,PORTLAND,OR,97218,2009,TOYOTA,CAMRY HYBRID,97218,14.7740692,-61.1347065
179,ADESA Portland,1HGCR2F57HA214735,MVTRAC,6048 N Columbia Way,PORTLAND,OR,97203,2017,HONDA,ACCORD SEDAN,97203,45.58921843087777,-122.73705060757418
180,ADESA Portland,2FMTK4J95FBB56064,LOSS PREVENTION SERVICES,8510 N KERBY AVE,PORTLAND,OR,97217,2015,FORD,EDGE,97217,45.572407164648524,-122.68596938589842
181,ADESA Portland,3GNCJLSB9FL234991,LOSS PREVENTION SERVICES,3730 N SUTTLE RD,PORTLAND,OR,97217,2015,CHEVROLET,TRAX,97217,45.572407164648524,-122.68596938589842
182,ADESA Portland,4T1B11HK9JU501170,LOSS PREVENTION SERVICES,3730 N SUTTLE RD,PORTLAND,OR,97217,2018,TOYOTA,CAMRY,97217,45.572407164648524,-122.68596938589842
183,ADESA Portland,WBY1Z4C50FV500694,LOSS PREVENTION SERVICES,3730 N SUTTLE RD,PORTLAND,OR,97217,2015,BMW,I3,97217,45.572407164648524,-122.68596938589842
184,ADESA Portland,2G1WC5E30D1259396,21ST CENTURY TOWING,8510 N KERBY AVE,PORTLAND,OR,97217,2013,CHEVROLET,IMPALA,97217,45.572407164648524,-122.68596938589842
185,ADESA Portland,3N1AB7APXFY233582,21ST CENTURY TOWING,8510 N KERBY AVE,PORTLAND,OR,97217,2015,NISSAN,SENTRA,97217,45.572407164648524,-122.68596938589842
186,ADESA Portland,JN8AS5MVXEW716785,21ST CENTURY TOWING,8510 N KERBY AVE,PORTLAND,OR,97217,2014,NISSAN,ROGUE SELECT,97217,45.572407164648524,-122.68596938589842
187,ADESA Sacramento Brasher`s,1C3CDFAA3GD679880,Paramount Recovery Service,7935 Cucamonga Ave,Sacramento,ca,95826,2016,DODGE,DART,95826,38.54466938181818,-121.3810101090909
188,ADESA Sacramento Brasher`s,1C4RJEBG7HC793464,Paramount Recovery Service,4664 E Olive Ave,Fresno,ca,93702,2017,JEEP,GRAND CHEROKEE,93702,36.73245915,-119.75666088333332
189,ADESA Sacramento Brasher`s,1FMCU9GX1GUC66991,Paramount Recovery Service,2175 Branstetter Ln,Redding,ca,96001,2016,FORD,ESCAPE,96001,40.55920804344728,-122.39679981945217
190,ADESA Sacramento Brasher`s,1N4AA5AP4BC812208,PARAMOUNT RECOVERY SERVICE,7935 Cucamonga Ave,Sacramento,CA,95826,2011,NISSAN,MAXIMA,95826,38.54466938181818,-121.3810101090909
191,ADESA Sacramento Brasher`s,1N6AD0EV6JN712589,PARAMOUNT RECOVERY SERVICE,771 N MATHILDA AVE,SUNNYVALE,CA,94085,2018,NISSAN,FRONTIER,94085,37.38584821601124,-122.01585928286516
192,ADESA Sacramento Brasher`s,2C3CDZAG4GH275012,Paramount Recovery Service,4664 E Olive Ave,Fresno,ca,93702,2016,DODGE,CHALLENGER,93702,36.73245915,-119.75666088333332
193,ADESA Sacramento Brasher`s,2G1WC5E37G1148283,Paramount Recovery Service,771 N Mathilda Ave Unit L,Sunnyvale,ca,94085,2016,CHEVROLET,IMPALA LIMITED,94085,37.38584821601124,-122.01585928286516
194,ADESA Sacramento Brasher`s,2GKALMEKXG6278312,Paramount Recovery Service,4824 Stratos Way,Modesto,ca,95356,2016,GMC,TERRAIN,95356,37.69496234047619,-121.03339562142857
195,ADESA Sacramento Brasher`s,2T1BURHE2EC110305,PARAMOUNT RECOVERY SERVICE,7935 CUCAMONGA AVE,Sacramento,CA,95826,2014,TOYOTA,COROLLA,95826,38.54466938181818,-121.3810101090909
196,ADESA Sacramento Brasher`s,3FADP4BJ3HM145042,Paramount Recovery Service,7935 Cucamonga Ave,Sacramento,ca,95826,2017,FORD,FIESTA,95826,38.54466938181818,-121.3810101090909
197,ADESA Sacramento Brasher`s,3KPF24AD9NE438849,Paramount Recovery Service,771 N Mathilda Ave Unit L,Sunnyvale,ca,94085,2022,KIA,FORTE,94085,37.38584821601124,-122.01585928286516
198,ADESA Sacramento Brasher`s,3N1AB7AP6FY243509,Paramount Recovery Service,771 N Mathilda Ave Unit L,Sunnyvale,ca,94085,2015,NISSAN,SENTRA,94085,37.38584821601124,-122.01585928286516
199,ADESA Sacramento Brasher`s,3N1CE2CP5GL364756,Paramount Recovery Service,4824 Stratos Way,Modesto,ca,95356,2016,NISSAN,VERSA NOTE,95356,37.69496234047619,-121.03339562142857
200,ADESA Sacramento Brasher`s,3TMJU4GNXFM185925,Paramount Recovery Service,7935 Cucamonga Ave,Sacramento,ca,95826,2015,TOYOTA,TACOMA,95826,38.54466938181818,-121.3810101090909
201,ADESA Sacramento Brasher`s,5N1AR2MMXDC613777,PARAMOUNT RECOVERY SERVICE,7935 Cucamonga Ave,Sacramento,ca,95826,2013,NISSAN,PATHFINDER,95826,38.54466938181818,-121.3810101090909
202,ADESA Sacramento Brasher`s,5NPE24AF3GH318668,Paramount Recovery Service,4824 Stratos Way CA 95356,Modesto,ca,95356,2016,HYUNDAI,SONATA,95356,37.69496234047619,-121.03339562142857
203,ADESA Sacramento Brasher`s,5TDZK3DC3GS714008,PARAMOUNT RECOVERY SERVICE,4824 Stratos Way,Modesto,CA,95356,2016,TOYOTA,SIENNA,95356,37.69496234047619,-121.03339562142857
204,ADESA Sacramento Brasher`s,5YFBURHE5EP109102,Paramount Recovery Service,7935 Cucamonga Ave,Sacramento,ca,95826,2014,TOYOTA,COROLLA,95826,38.54466938181818,-121.3810101090909
205,ADESA Sacramento Brasher`s,JF1GPAL64D2875565,PARAMOUNT RECOVERY SERVICE,7935 Cucamonga Ave,Sacramento,CA,95826,2013,SUBARU,IMPREZA WAGON,95826,38.54466938181818,-121.3810101090909
206,ADESA Sacramento Brasher`s,JF1VA1A64L9814590,Paramount Recovery Service,4664 E Olive Ave,Fresno,ca,93702,2020,SUBARU,WRX,93702,36.73245915,-119.75666088333332
207,ADESA Sacramento Brasher`s,JM1GL1V58H1114950,Paramount Recovery Service,4824 Stratos Way,Modesto,CA,95356,2017,MAZDA,MAZDA6,95356,37.69496234047619,-121.03339562142857
208,ADESA Sacramento Brasher`s,JN8AF5MR1DT213802,Paramount Recovery Service,7935 Cucamonga Ave,Sacramento,ca,95826,2013,NISSAN,JUKE,95826,38.54466938181818,-121.3810101090909
209,ADESA Sacramento Brasher`s,JN8AT2MT9HW144607,Paramount Recovery Service,771 N Mathilda Ave Unit L,Sunnyvale,ca,94085,2017,NISSAN,ROGUE,94085,37.38584821601124,-122.01585928286516
210,ADESA Sacramento Brasher`s,JTLZE4FE7FJ068192,Paramount Recovery Service,4664 E Olive Ave,Fresno,ca,93702,2015,SCION,XB,93702,36.73245915,-119.75666088333332
211,ADESA Sacramento Brasher`s,KMHCT4AE1HU172737,Paramount Recovery Service,4824 Stratos Way,Modesto,ca,95356,2017,HYUNDAI,ACCENT,95356,37.69496234047619,-121.03339562142857
212,ADESA Sacramento Brasher`s,KMHCT5AE2HU343419,Paramount Recovery Service,4824 Stratos Way,Modesto,ca,95356,2017,HYUNDAI,ACCENT,95356,37.69496234047619,-121.03339562142857
213,ADESA Sacramento Brasher`s,KMHCT5AEXEU159440,Paramount Recovery Service,7935 Cucamonga Ave CA 95826,Sacramento,ca,95826,2014,HYUNDAI,ACCENT,95826,38.54466938181818,-121.3810101090909
214,ADESA Sacramento Brasher`s,KMHD74LF2HU164595,PARAMOUNT RECOVERY SERVICE,771 N MATHILDA AVE,SUNNYVALE,CA,94085,2017,HYUNDAI,ELANTRA,94085,37.38584821601124,-122.01585928286516
215,ADESA Sacramento Brasher`s,KMHTC6AD2HU304827,Paramount Recovery Service,4824 Stratos Way,Modesto,ca,95356,2017,HYUNDAI,VELOSTER,95356,37.69496234047619,-121.03339562142857
216,ADESA Sacramento Brasher`s,KNAFK4A66G5574269,Paramount Recovery Service,771 N Mathilda Ave Unit L CA 94085,Sunnyvale,ca,94085,2016,KIA,FORTE,94085,37.38584821601124,-122.01585928286516
217,ADESA Sacramento Brasher`s,KNALN4D71E5160487,Paramount Recovery Service,4664 E Olive Ave,Fresno,ca,93702,2014,KIA,CADENZA,93702,36.73245915,-119.75666088333332
218,ADESA Sacramento Brasher`s,KNDJP3A5XH7477260,Paramount Recovery Service,4824 Stratos Way,Modesto,ca,95356,2017,KIA,SOUL,95356,37.69496234047619,-121.03339562142857
219,ADESA Sacramento Brasher`s,KNDJT2A57D7520632,Paramount Recovery Service,4664 E Olive Ave Fresno CA 93702,fresno,ca,93702,2013,KIA,SOUL,93702,36.73245915,-119.75666088333332
220,ADESA Sacramento Brasher`s,KNDPM3AC0J7325172,Paramount Recovery Service,771 N Mathilda Ave Unit L,Sunnyvale,ca,94085,2018,KIA,SPORTAGE,94085,37.38584821601124,-122.01585928286516
221,ADESA Sacramento Brasher`s,ZACCJABT9FPC16603,Paramount Recovery Service,7935 Cucamonga Ave CA 95826,Sacramento,ca,95826,2015,JEEP,RENEGADE,95826,38.54466938181818,-121.3810101090909
222,ADESA Sacramento Brasher`s,1N4AL3AP4HN336229,Paramont Recovery Service,4664 E Olive Ave CA 93702,Fresno,ca,93702,2017,NISSAN,ALTIMA,93702,36.73245915,-119.75666088333332
223,ADESA Sacramento Brasher`s,2HGFC2F53HH522775,Paramont Recovery Service,4664 E Olive Ave 93702,Fresno,ca,93702,2017,HONDA,CIVIC SEDAN,93702,36.73245915,-119.75666088333332
224,ADESA Sacramento Brasher`s,3C4PDCBG7GT214575,Paramont Recovery Service,4824 Stratos Wa,Modesto,CA,95356,2016,DODGE,JOURNEY,95356,37.69496234047619,-121.03339562142857
225,ADESA Sacramento Brasher`s,3GNAL3EK3FS518488,Paramont Recovery Service,2175 Branstetter Ln,Redding,ca,96001,2015,CHEVROLET,CAPTIVA SPORT FLEET,96001,40.55920804344728,-122.39679981945217
226,ADESA Sacramento Brasher`s,5N1AR2MN6DC616460,Paramont Recovery Service,600 10th st,Modesto,ca,95354,2013,NISSAN,PATHFINDER,95354,37.639831251612904,-120.98808968064516
227,ADESA Sacramento Brasher`s,5NPD74LF2JH383741,Paramont Recovery Service,771 N Mathilda Ave Unit L,Sunnyvale,ca,94085,2018,HYUNDAI,ELANTRA,94085,37.38584821601124,-122.01585928286516
228,ADESA Sacramento Brasher`s,5NPD74LF6LH533059,Paramont Recovery Service,771 N Mathilda Ave Unit L,Sunnyvale,ca,94085,2020,HYUNDAI,ELANTRA,94085,37.38584821601124,-122.01585928286516
229,ADESA Sacramento Brasher`s,KNDPMCAC6H7257129,Paramont Recovery Service,771 N Mathilda Ave Unit L,Sunnyvale,ca,94085,2017,KIA,SPORTAGE,94085,37.38584821601124,-122.01585928286516
230,ADESA Sacramento Brasher`s,19XFC1F39HE207904,mvtrac,12525 Quicksilver Dr #B,Rancho Cordova,ca,95742,2017,HONDA,CIVIC SEDAN,95742,38.5737207372093,-121.24291409302326
231,ADESA Sacramento Brasher`s,1FADP3K27HL278536,mvtrac,4664 E Olive Ave,Fresno,ca,93702,2017,FORD,FOCUS,93702,36.73245915,-119.75666088333332
232,ADESA Sacramento Brasher`s,2G1125S34J9149157,mvtrac,"45581 INDUSTRIAL PL STE 1, #14",FREMONT,ca,94538,2018,CHEVROLET,IMPALA,94538,48.715005399999995,13.320015875272492
233,ADESA Sacramento Brasher`s,3C4PDCAB3KT868214,mvtrac,1228 Doker Dr,Modesto,ca,95351,2019,DODGE,JOURNEY,95351,37.6306815375,-121.012098025
234,ADESA Sacramento Brasher`s,3KPFK4A79JE221385,mvtrac,7700 14th Ave,Sacramento,ca,95820,2018,KIA,FORTE,95820,49.157753,2.3251720875
235,ADESA Sacramento Brasher`s,3N1AB7APXJY331570,mvtrac,12525 Quicksilver Dr #B,Rancho Cordova,ca,95742,2018,NISSAN,SENTRA,95742,38.5737207372093,-121.24291409302326
236,ADESA Sacramento Brasher`s,3N1CE2CP1GL392831,MVTRAC,7101 SAN LEANDRO STREET,OAKLAND,CA,94621,2016,NISSAN,VERSA NOTE,94621,37.7438045,-122.19773393030303
237,ADESA Sacramento Brasher`s,4T1B11HK5JU509864,mvtrac,7700 14th Ave,Sacramento,ca,95820,2018,TOYOTA,CAMRY,95820,49.157753,2.3251720875
238,ADESA Sacramento Brasher`s,4T1C11AK0LU315714,mvtrac,12525 Quicksilver Dr #B  CA 95742,Rancho Cordova,ca,95742,2020,TOYOTA,CAMRY,95742,38.5737207372093,-121.24291409302326
239,ADESA Sacramento Brasher`s,3N1CN7AP1KL851574,Loss Prevention Services,1627 LEWIS BROWN DR,VALLEJO,ca,94589,2019,NISSAN,VERSA SEDAN,94589,38.134962865,-122.247153355
240,ADESA Salt Lake,1N4AA6AP1HC444679,Network Recovery,932 E 770 N LOT#1,St. George,ut,84770,2017,NISSAN,MAXIMA,84770,37.11247855298013,-113.5939880357616
241,ADESA Salt Lake,1C4PJMAB0GW120651,Loss Prevention Services,2231 N Rulon White Blvd,Ogden,Utah,84404,2016,JEEP,CHEROKEE,84404,41.26842673013699,-111.99512519315068
242,ADESA Salt Lake,1FTEW1EF7GFA88219,Loss Prevention Services,2161w 500 s,slc,ut,84104,2016,FORD,F-150,84104,48.588952514814814,11.76499604074074
243,ADESA Salt Lake,1G11D5SL9FF282800,Loss Prevention Services,2161 W 500 SOUTH,slc,UT,84104,2015,CHEVROLET,MALIBU,84104,48.588952514814814,11.76499604074074
244,ADESA Salt Lake,1G1JC5SB3G4112102,LOSS PREVENTION SERVICES,4384 S 900 E,SLC,UT,84124,2016,CHEVROLET,SONIC,84124,40.679148528571424,14.7684598
245,ADESA Salt Lake,1N4AL2APXBN430990,Loss Prevention Services,2161 W 500 S.,Salt Lake city,ut,84104,2011,NISSAN,ALTIMA,84104,48.588952514814814,11.76499604074074
246,ADESA Salt Lake,1N4AL3AP0DC232004,Loss Prevention Services,2231 N Rulon White Blvd,Ogden,ut,84404,2013,NISSAN,ALTIMA,84404,41.26842673013699,-111.99512519315068
247,ADESA Salt Lake,1N4AL3AP0GC197100,Loss Prevention Services,2231 N Rulon White Blvd,Ogden,UT,84404,2016,NISSAN,ALTIMA,84404,41.26842673013699,-111.99512519315068
248,ADESA Salt Lake,1N4AL3AP8EN339095,Loss Prevention Services,243 Gladstone St,Idaho Falls idaho,id,83401,2014,NISSAN,ALTIMA,83401,43.519445853125,-112.00792681875
249,ADESA Salt Lake,1N4AL3AP8FC190264,Loss Prevention Services,159 West 3440,South salt lake city,ut,84115,2015,NISSAN,ALTIMA,84115,40.731754318299444,-111.88643821275416
250,ADESA Salt Lake,2C3CDXBG4HH660395,Loss Prevention Services,765 S 5300 W  UT 84104,Salt lake city,ut,84104,2017,DODGE,CHARGER,84104,48.588952514814814,11.76499604074074
251,ADESA Salt Lake,2C3CDYAGXEH270100,Loss Prevention Services,1585 S 1800 W,Woods Cross,ut,84087,2014,DODGE,CHALLENGER,84087,40.80455058333333,14.624678583333335
252,ADESA Salt Lake,2FMPK3J98JBC32607,Loss Prevention Services,1585 S 1800 W,Woods Cross,ut,84087,2018,FORD,EDGE,84087,40.80455058333333,14.624678583333335
253,ADESA Salt Lake,2T1BU4EE8DC949252,Loss Prevention Services,243 Gladstone St,Idaho Falls,id,83401,2013,TOYOTA,COROLLA,83401,43.519445853125,-112.00792681875
254,ADESA Salt Lake,2T1BURHE4FC352305,Loss Prevention Services,2231 N Rulon White Blvd,Ogden,ut,84404,2015,TOYOTA,COROLLA,84404,41.26842673013699,-111.99512519315068
255,ADESA Salt Lake,2T3BFREV5HW572415,Loss Prevention Services,159 West 3440,South salt lake city,ut,84115,2017,TOYOTA,RAV4,84115,40.731754318299444,-111.88643821275416
256,ADESA Salt Lake,3C4PDCBG2HT589288,Loss Prevention Services,2231 N Rulon White Blvd,Ogden,ut,84404,2017,DODGE,JOURNEY,84404,41.26842673013699,-111.99512519315068
257,ADESA Salt Lake,3VW267AJ7GM252842,Loss Prevention Services,159 West 3440,South salt lake city,ut,84115,2016,VOLKSWAGEN,JETTA SEDAN,84115,40.731754318299444,-111.88643821275416
258,ADESA Salt Lake,3VW2B7AJ2HM400151,Loss Prevention Services,159 West 3440,south salt lake city,ut,84115,2017,VOLKSWAGEN,JETTA,84115,40.731754318299444,-111.88643821275416
259,ADESA Salt Lake,3VW2K7AJ9DM407155,Loss Prevention Services,4384 S 900 E,Salt Lake City,UT,84124,2013,VOLKSWAGEN,JETTA SEDAN,84124,40.679148528571424,14.7684598
260,ADESA Salt Lake,3VWDP7AJ0DM399442,Loss Prevention Services,159 West 3440,Salt Lake city,Ut,84115,2013,VOLKSWAGEN,JETTA SEDAN,84115,40.731754318299444,-111.88643821275416
261,ADESA Salt Lake,4T1BF1FK8DU639954,Loss Prevention Services,159 West 3440,South South Salt Lake City,ut,84115,2013,TOYOTA,CAMRY,84115,40.731754318299444,-111.88643821275416
262,ADESA Salt Lake,4T1BF1FK9HU378730,Loss Prevention Services,159 West 3440,South salt lake city,ut,84115,2017,TOYOTA,CAMRY,84115,40.731754318299444,-111.88643821275416
263,ADESA Salt Lake,4T4BF1FKXCR256375,Loss Prevention Services,2161w 500 s,Salt Lake City,ut,84104,2012,TOYOTA,CAMRY,84104,48.588952514814814,11.76499604074074
264,ADESA Salt Lake,5NPD74LF0HH126815,Loss Prevention Services,2161w 500 s,slc,UT,84104,2017,HYUNDAI,ELANTRA,84104,48.588952514814814,11.76499604074074
265,ADESA Salt Lake,5NPE34AF5HH482101,Loss Prevention Services,159 West 3440,South salt lake city,ut,84115,2017,HYUNDAI,SONATA,84115,40.731754318299444,-111.88643821275416
266,ADESA Salt Lake,JM3KFBCM9K0557176,Loss Prevention Services,1585 S 1800 W,Woods Cross,ut,84087,2019,MAZDA,CX-5,84087,40.80455058333333,14.624678583333335
267,ADESA Salt Lake,JN8AE2KP7H9168340,Loss Prevention Services,2231 N Rulon White Blvd,Ogden,ut,84404,2017,NISSAN,QUEST,84404,41.26842673013699,-111.99512519315068
268,ADESA Salt Lake,KMHCT4AE4GU090953,Loss Prevention Services,1585 S 1800 W,Woods Cross,ut,84087,2016,HYUNDAI,ACCENT,84087,40.80455058333333,14.624678583333335
269,ADESA Salt Lake,KNAFX4A83F5336445,Loss Prevention Services,2161 W 500 S.,Salt Lake City,ut,84104,2015,KIA,FORTE,84104,48.588952514814814,11.76499604074074
270,ADESA Salt Lake,KNAGN4ADXE5068726,LOSS PREVENTION SERVICES,2161w 500 s,Salt Lake City,UT,84104,2014,KIA,OPTIMA HYBRID,84104,48.588952514814814,11.76499604074074
271,ADESA Salt Lake,KNDJT2A54D7565561,Loss Prevention Services,2161w 500 s,slc,ut,84104,2013,KIA,SOUL,84104,48.588952514814814,11.76499604074074
